item_id,i_cat_id,item_name,i_tested,clean_item_name,delim_name_list,d_len,d_maxgram
2293,28,"Call of Duty: Advanced Warfare. Day Zero Edition [PC, Russian version]",True,call of duty advanced warfare day zero edition pc russian version,"['call of duty', 'advanced warfare day zero edition', 'pc russian version']",3,5
2294,19,"Call of Duty: Advanced Warfare. Day Zero Edition [PS3, Russian version]",False,call of duty advanced warfare day zero edition ps3 russian version,"['call of duty', 'advanced warfare day zero edition', 'ps3 russian version']",3,5
2295,20,"Call of Duty: Advanced Warfare. Day Zero Edition [PS4, Russian version]",False,call of duty advanced warfare day zero edition ps4 russian version,"['call of duty', 'advanced warfare day zero edition', 'ps4 russian version']",3,5
2296,23,Call of Duty: Advanced Warfare. Day Zero Edition [Xbox 360 Russian version],False,call of duty advanced warfare day zero edition xbox 360 russian version,"['call of duty', 'advanced warfare day zero edition', 'xbox 360 russian version']",3,5
2297,24,"Call of Duty: Advanced Warfare. Day Zero Edition [Xbox One, Russian version]",True,call of duty advanced warfare day zero edition xbox one russian version,"['call of duty', 'advanced warfare day zero edition', 'xbox one russian version']",3,5
2298,31,"Call of Duty: Advanced Warfare. Digital Pro Edition (Game + Season Pass) [PC, Digital Version]",False,call of duty advanced warfare digital pro edition game season pass pc digital version,"['call of duty', 'advanced warfare digital pro edition', 'game season pass', 'pc digital version']",4,5
2299,30,Call of Duty: Advanced Warfare. Pre-sell on Day Zero Edition for PC,False,call of duty advanced warfare presell on day zero edition for pc,"['call of duty', 'advanced warfare presell on day zero edition for pc']",2,9
2300,20,Call of Duty: Advanced Warfare. Pre-sell on Day Zero Edition for PS3 / PS4 / Xbox360 / XboxONE,False,call of duty advanced warfare presell on day zero edition for ps3 ps4 xbox360 xboxone,"['call of duty', 'advanced warfare presell on day zero edition for ps3', 'ps4', 'xbox360', 'xboxone']",5,9
2301,31,"Call of Duty: Advanced Warfare. Season Pass [PC, Digital Version]",False,call of duty advanced warfare season pass pc digital version,"['call of duty', 'advanced warfare season pass', 'pc digital version']",3,4
2302,23,Call of Duty: Black Ops (c 3D support) (Classics) [Xbox 360 Russian version],False,call of duty black ops c 3d support classics xbox 360 russian version,"['call of duty', 'black ops', 'c 3d support', 'classics', 'xbox 360 russian version']",5,4
2303,19,"Call of Duty: Black Ops (c support for 3D) (Platinum) [PS3, Russian version]",False,call of duty black ops c support for 3d platinum ps3 russian version,"['call of duty', 'black ops', 'c support for 3d', 'platinum', 'ps3 russian version']",5,4
2304,22,"Call of Duty: Black Ops Declassified [PS Vita, Russian version]",False,call of duty black ops declassified ps vita russian version,"['call of duty', 'black ops declassified', 'ps vita russian version']",3,4
2305,19,"Call of Duty: Black Ops Hardened Edition (c support 3D) [PS3, English version]",False,call of duty black ops hardened edition c support 3d ps3 english version,"['call of duty', 'black ops hardened edition', 'c support 3d', 'ps3 english version']",4,4
2306,31,"Call of Duty: Black Ops II [PC, Digital Version]",True,call of duty black ops ii pc digital version,"['call of duty', 'black ops ii', 'pc digital version']",3,3
2307,19,"Call of Duty: Black Ops II [PS3, Russian version]",False,call of duty black ops ii ps3 russian version,"['call of duty', 'black ops ii', 'ps3 russian version']",3,3
2308,30,"Call of Duty: Black Ops II [Pc, Jewel, Russian version]",True,call of duty black ops ii pc jewel russian version,"['call of duty', 'black ops ii', 'pc jewel russian version']",3,4
2309,23,Call of Duty: Black Ops II [Xbox 360 Russian version],False,call of duty black ops ii xbox 360 russian version,"['call of duty', 'black ops ii', 'xbox 360 russian version']",3,4
2310,31,"Call of Duty: Black Ops II. ""Apocalypse"" (add-ons) [PC, Digital Version]",False,call of duty black ops ii apocalypse addons pc digital version,"['call of duty', 'black ops ii', 'apocalypse', 'addons', 'pc digital version']",5,3
2311,31,"Call of Duty: Black Ops II. ""Uprising"" (add-ons) [PC, Digital Version]",True,call of duty black ops ii uprising addons pc digital version,"['call of duty', 'black ops ii', 'uprising', 'addons', 'pc digital version']",5,3
2312,31,"Call of Duty: Black Ops II. ""Vengeance"" (add-ons) [PC, Digital Version]",False,call of duty black ops ii vengeance addons pc digital version,"['call of duty', 'black ops ii', 'vengeance', 'addons', 'pc digital version']",5,3
2313,28,"Call of Duty: Black Ops II. Apocalypse [PC, Russian version]",False,call of duty black ops ii apocalypse pc russian version,"['call of duty', 'black ops ii apocalypse', 'pc russian version']",3,4
2314,19,"Call of Duty: Black Ops II. Hardened Edition [PS3, English version]",False,call of duty black ops ii hardened edition ps3 english version,"['call of duty', 'black ops ii hardened edition', 'ps3 english version']",3,5
2315,23,"Call of Duty: Black Ops II. Hardened Edition [Xbox 360, English version]",False,call of duty black ops ii hardened edition xbox 360 english version,"['call of duty', 'black ops ii hardened edition', 'xbox 360 english version']",3,5
2316,28,"Call of Duty: Black Ops II. Revolution (Code in Box) [PC, Russian version]",False,call of duty black ops ii revolution code in box pc russian version,"['call of duty', 'black ops ii revolution', 'code in box', 'pc russian version']",4,4
2317,31,"Call of Duty: Black Ops II. Revolution (addition) [PC, Digital Version]",True,call of duty black ops ii revolution addition pc digital version,"['call of duty', 'black ops ii revolution', 'addition', 'pc digital version']",4,4
2318,28,"Call of Duty: Black Ops II. Uprising [Pc, Russian version]",False,call of duty black ops ii uprising pc russian version,"['call of duty', 'black ops ii uprising', 'pc russian version']",3,4
2319,28,"Call of Duty: Black Ops II. Collector's Edition [PC, Russian version]",False,call of duty black ops ii collectors edition pc russian version,"['call of duty', 'black ops ii collectors edition', 'pc russian version']",3,5
2320,31,"Call of Duty: Black Ops II. Expanded Edition [PC, Digital Version]",True,call of duty black ops ii expanded edition pc digital version,"['call of duty', 'black ops ii expanded edition', 'pc digital version']",3,5
2321,28,"Call of Duty: Black Ops II. Expanded Edition [PC, Russian version]",False,call of duty black ops ii expanded edition pc russian version,"['call of duty', 'black ops ii expanded edition', 'pc russian version']",3,5
2322,19,"Call of Duty: Black Ops III [PS3, Russian version]",True,call of duty black ops iii ps3 russian version,"['call of duty', 'black ops iii', 'ps3 russian version']",3,3
2323,20,"Call of Duty: Black Ops III [PS4, Russian version]",True,call of duty black ops iii ps4 russian version,"['call of duty', 'black ops iii', 'ps4 russian version']",3,3
2324,23,Call of Duty: Black Ops III [Xbox 360 Russian version],True,call of duty black ops iii xbox 360 russian version,"['call of duty', 'black ops iii', 'xbox 360 russian version']",3,4
2325,20,"Call of Duty: Black Ops III. Hardened Edition [PS4, English version]",True,call of duty black ops iii hardened edition ps4 english version,"['call of duty', 'black ops iii hardened edition', 'ps4 english version']",3,5
2326,30,"Call of Duty: Black Ops III. Nuketown Edition [PC, Russian version]",True,call of duty black ops iii nuketown edition pc russian version,"['call of duty', 'black ops iii nuketown edition', 'pc russian version']",3,5
2327,20,"Call of Duty: Black Ops III. Nuketown Edition [PS4, Russian version]",True,call of duty black ops iii nuketown edition ps4 russian version,"['call of duty', 'black ops iii nuketown edition', 'ps4 russian version']",3,5
2328,24,"Call of Duty: Black Ops III. Nuketown Edition [Xbox One, Russian version]",True,call of duty black ops iii nuketown edition xbox one russian version,"['call of duty', 'black ops iii nuketown edition', 'xbox one russian version']",3,5
2329,19,"Call of Duty: Black Ops Prestige Edition (c support 3D) [PS3, English version]",False,call of duty black ops prestige edition c support 3d ps3 english version,"['call of duty', 'black ops prestige edition', 'c support 3d', 'ps3 english version']",4,4
2330,30,"Call of Duty: Black Ops [PC, Jewel, Russian version]",False,call of duty black ops pc jewel russian version,"['call of duty', 'black ops', 'pc jewel russian version']",3,4
2331,20,"Call of Duty: Ghosts [PS4, Russian version]",False,call of duty ghosts ps4 russian version,"['call of duty', 'ghosts', 'ps4 russian version']",3,3
2332,30,Call of Duty: Modern Warfare 2 DVD,False,call of duty modern warfare 2 dvd,"['call of duty', 'modern warfare 2 dvd']",2,4
2333,30,"Call of Duty: Modern Warfare 2 [PC, Jewel, Russian version]",False,call of duty modern warfare 2 pc jewel russian version,"['call of duty', 'modern warfare 2', 'pc jewel russian version']",3,4
2334,31,"Call of Duty: Modern Warfare 3 [PC, Digital Version]",True,call of duty modern warfare 3 pc digital version,"['call of duty', 'modern warfare 3', 'pc digital version']",3,3
2335,31,"Call of Duty: Modern Warfare 3. Content collection 1 [PC, Digital Version]",True,call of duty modern warfare 3 content collection 1 pc digital version,"['call of duty', 'modern warfare 3 content collection 1', 'pc digital version']",3,6
2336,31,"Call of Duty: Modern Warfare 3. Content collection 2 [PC, Digital Version]",True,call of duty modern warfare 3 content collection 2 pc digital version,"['call of duty', 'modern warfare 3 content collection 2', 'pc digital version']",3,6
2337,31,"Call of Duty: Modern Warfare 3. Content collection 3: Chaos Pack [PC, Digital Version]",True,call of duty modern warfare 3 content collection 3 chaos pack pc digital version,"['call of duty', 'modern warfare 3 content collection 3', 'chaos pack', 'pc digital version']",4,6
2338,31,"Call of Duty: Modern Warfare 3. Content collection 4: Final Assault [PC, Digital Version]",True,call of duty modern warfare 3 content collection 4 final assault pc digital version,"['call of duty', 'modern warfare 3 content collection 4', 'final assault', 'pc digital version']",4,6
2339,21,"Call of Duty: Roads to Victory (Platinum) [PSP, English version]",False,call of duty roads to victory platinum psp english version,"['call of duty', 'roads to victory', 'platinum', 'psp english version']",4,3
2340,19,"Call of Juarez: Bound in Blood (Essentials) [PS3, English version]",False,call of juarez bound in blood essentials ps3 english version,"['call of juarez', 'bound in blood', 'essentials', 'ps3 english version']",4,3
2341,30,"Call of Juarez: Gunslinger [PC, Jewel, Russian subtitles]",False,call of juarez gunslinger pc jewel russian subtitles,"['call of juarez', 'gunslinger', 'pc jewel russian subtitles']",3,4
2342,23,Call of Juarez: Cartel Limited Edition [Xbox 360 Russian version],False,call of juarez cartel limited edition xbox 360 russian version,"['call of juarez', 'cartel limited edition', 'xbox 360 russian version']",3,4
2343,30,"Call of Juarez: Cartel [PC, Jewel, Russian version]",False,call of juarez cartel pc jewel russian version,"['call of juarez', 'cartel', 'pc jewel russian version']",3,4
2344,28,"Call of Juarez: Cartel [PC, Russian version]",False,call of juarez cartel pc russian version,"['call of juarez', 'cartel', 'pc russian version']",3,3
2345,19,"Call of Juarez: Cartel [PS3, Russian version]",False,call of juarez cartel ps3 russian version,"['call of juarez', 'cartel', 'ps3 russian version']",3,3
2346,23,"Capcom Digital Collection [Xbox 360, English version]",False,capcom digital collection xbox 360 english version,"['capcom digital collection', 'xbox 360 english version']",2,4
2347,31,"Carmageddon: Reincarnation [PC, Digital Version]",False,carmageddon reincarnation pc digital version,"['carmageddon', 'reincarnation', 'pc digital version']",3,3
2348,23,"Carnival Games: In Action (only for Kinect) [Xbox 360, English version]",False,carnival games in action only for kinect xbox 360 english version,"['carnival games', 'in action', 'only for kinect', 'xbox 360 english version']",4,4
2349,30,"Carrier Command. Gaea Mission [PC, Russian subtitles]",False,carrier command gaea mission pc russian subtitles,"['carrier command gaea mission', 'pc russian subtitles']",2,4
2350,23,"Carrier Command. Gaea Mission [Xbox 360, English version]",False,carrier command gaea mission xbox 360 english version,"['carrier command gaea mission', 'xbox 360 english version']",2,4
2351,19,Cartoon Network: Punch Time Explosion XL [PS3],False,cartoon network punch time explosion xl ps3,"['cartoon network', 'punch time explosion xl', 'ps3']",3,4
2352,23,Cartoon Network: Punch Time Explosion XL [Xbox 360],False,cartoon network punch time explosion xl xbox 360,"['cartoon network', 'punch time explosion xl', 'xbox 360']",3,4
2353,21,Castlevania. The Dracula X Chronicles (PSP) (UMD-case),False,castlevania the dracula x chronicles psp umdcase,"['castlevania the dracula x chronicles', 'psp', 'umdcase']",3,5
2354,30,"Castlevania: Lords of Shadow 2 [PC, Russian documentation]",True,castlevania lords of shadow 2 pc russian documentation,"['castlevania', 'lords of shadow 2', 'pc russian documentation']",3,4
2355,19,"Castlevania: Lords of Shadow 2 [PS3, Russian documentation]",False,castlevania lords of shadow 2 ps3 russian documentation,"['castlevania', 'lords of shadow 2', 'ps3 russian documentation']",3,4
2356,23,Castlevania: Lords of Shadow 2 [Xbox 360 records Russian],False,castlevania lords of shadow 2 xbox 360 records russian,"['castlevania', 'lords of shadow 2', 'xbox 360 records russian']",3,4
2357,19,"Castlevania: Lords of Shadow Collection [PS3, English version]",False,castlevania lords of shadow collection ps3 english version,"['castlevania', 'lords of shadow collection', 'ps3 english version']",3,4
2358,23,"Castlevania: Lords of Shadow Collection [Xbox 360, English version]",False,castlevania lords of shadow collection xbox 360 english version,"['castlevania', 'lords of shadow collection', 'xbox 360 english version']",3,4
2359,57,Catch C.C. Mp3 Collection (mp3-CD) (Jewel),False,catch cc mp3 collection mp3cd jewel,"['catch cc mp3 collection', 'mp3cd', 'jewel']",3,4
2360,57,Celentano Adriano Classic (mp3-CD) (jewel),True,celentano adriano classic mp3cd jewel,"['celentano adriano classic', 'mp3cd', 'jewel']",3,3
2361,31,"Child of Light - Dark Aurora (Supplement) [PC, Digital Version]",False,child of light dark aurora supplement pc digital version,"['child of light dark aurora', 'supplement', 'pc digital version']",3,5
2362,31,"Child of Light - Golem Pack (Supplement) [PC, Digital Version]",False,child of light golem pack supplement pc digital version,"['child of light golem pack', 'supplement', 'pc digital version']",3,5
2363,31,"Child of Light - Light Aurora (Supplement) [PC, Digital Version]",False,child of light light aurora supplement pc digital version,"['child of light light aurora', 'supplement', 'pc digital version']",3,5
2364,31,"Child of Light - Light Stardust Pack (Supplement) [PC, Digital Version]",False,child of light light stardust pack supplement pc digital version,"['child of light light stardust pack', 'supplement', 'pc digital version']",3,6
2365,31,"Child of Light - Pack of Faceted Occuli (Supplement) [PC, Digital Version]",False,child of light pack of faceted occuli supplement pc digital version,"['child of light pack of faceted occuli', 'supplement', 'pc digital version']",3,7
2366,31,"Child of Light - Pack of Rough Occuli (Supplement) [PC, Digital Version]",False,child of light pack of rough occuli supplement pc digital version,"['child of light pack of rough occuli', 'supplement', 'pc digital version']",3,7
